55.0,22.0,1.0,22.0,5.0,17.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,24.0,5.0,3.0,11.0,1.0,10.0,5.0,6.0,0.6
55.0,22.0,1.0,22.0,5.0,17.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,24.0,5.0,3.0,11.0,1.0,10.0,5.0,6.0,0.6
55.0,21.0,1.0,21.0,5.0,16.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,25.0,7.0,2.0,12.0,1.0,11.0,4.0,6.0,0.6
55.0,21.0,1.0,21.0,5.0,16.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,25.0,7.0,2.0,12.0,1.0,11.0,4.0,6.0,0.6
55.0,20.0,1.0,20.0,5.0,15.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,26.0,13.0,1.0,13.0,1.0,12.0,3.0,6.0,0.7
55.0,20.0,1.0,20.0,5.0,15.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,26.0,13.0,1.0,13.0,1.0,12.0,3.0,6.0,0.7
55.0,20.0,1.0,20.0,5.0,15.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,26.0,13.0,1.0,13.0,1.0,12.0,3.0,6.0,0.7
55.0,19.0,1.0,19.0,5.0,14.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,14.0,1.0,14.0,2.0,12.0,3.0,5.0,0.7
55.0,19.0,1.0,19.0,5.0,14.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,14.0,1.0,14.0,2.0,12.0,3.0,5.0,0.7
55.0,19.0,1.0,19.0,4.0,15.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,14.0,1.0,14.0,2.0,12.0,3.0,5.0,0.7
55.0,19.0,1.0,19.0,4.0,15.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,14.0,1.0,14.0,2.0,12.0,3.0,5.0,0.7
55.0,19.0,1.0,19.0,4.0,15.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,14.0,1.0,14.0,2.0,12.0,5.0,3.0,0.7
28.0,10.0,1.0,10.0,3.0,7.0,2.0,2.0,18.0,6.0,1.0,6.0,3.0,3.0,0.0,1.0,17.0,13.0,1.0,13.0,0.0,13.0,0.0,5.0,18.0,5.0,1.0,5.0,3.0,2.0,9.0,0.0,0.0
28.0,10.0,1.0,10.0,3.0,7.0,2.0,2.0,18.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,18.0,14.0,1.0,14.0,0.0,14.0,0.0,6.0,18.0,5.0,1.0,5.0,3.0,2.0,9.0,0.0,0.0
39.0,23.0,1.0,23.0,3.0,20.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,19.0,10.0,1.0,10.0,0.0,10.0,4.0,2.0,0.7
39.0,23.0,1.0,23.0,3.0,20.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,19.0,10.0,1.0,10.0,0.0,10.0,3.0,2.0,0.7
39.0,23.0,1.0,23.0,3.0,20.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,19.0,10.0,1.0,10.0,0.0,10.0,3.0,2.0,0.7
39.0,22.0,1.0,22.0,3.0,19.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,21.0,11.0,1.0,11.0,0.0,11.0,3.0,3.0,0.7
39.0,22.0,1.0,22.0,3.0,19.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,21.0,11.0,1.0,11.0,0.0,11.0,3.0,3.0,0.7
39.0,21.0,1.0,21.0,4.0,17.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,23.0,12.0,1.0,12.0,0.0,12.0,3.0,3.0,0.7
39.0,21.0,1.0,21.0,4.0,17.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,23.0,12.0,1.0,12.0,0.0,12.0,3.0,3.0,0.7
39.0,20.0,1.0,20.0,4.0,16.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,2.0,8.0,1.0,23.0,12.0,1.0,12.0,0.0,12.0,2.0,3.0,0.7
39.0,20.0,1.0,20.0,4.0,16.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,2.0,8.0,1.0,23.0,12.0,1.0,12.0,0.0,12.0,2.0,3.0,0.7
44.0,20.0,1.0,20.0,5.0,15.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,2.0,6.0,2.0,24.0,12.0,1.0,12.0,0.0,12.0,1.0,3.0,0.7
44.0,20.0,1.0,20.0,5.0,15.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,2.0,6.0,2.0,24.0,12.0,1.0,12.0,0.0,12.0,1.0,3.0,0.7
44.0,19.0,1.0,19.0,5.0,14.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,0.0,3.0,6.0,2.0,24.0,12.0,1.0,12.0,0.0,12.0,2.0,3.0,0.7
44.0,19.0,1.0,19.0,5.0,14.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,0.0,3.0,6.0,2.0,24.0,12.0,1.0,12.0,0.0,12.0,2.0,3.0,0.7
44.0,18.0,1.0,18.0,5.0,13.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,0.0,3.0,5.0,2.0,26.0,13.0,1.0,13.0,0.0,13.0,2.0,4.0,0.7
44.0,18.0,1.0,18.0,5.0,13.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,0.0,3.0,5.0,2.0,26.0,13.0,1.0,13.0,0.0,13.0,2.0,4.0,0.7
44.0,17.0,1.0,17.0,5.0,12.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,4.0,0.0,4.0,4.0,3.0,26.0,13.0,1.0,13.0,0.0,13.0,4.0,3.0,0.7
44.0,17.0,1.0,17.0,5.0,12.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,4.0,0.0,4.0,4.0,3.0,26.0,13.0,1.0,13.0,0.0,13.0,4.0,3.0,0.7
44.0,16.0,1.0,16.0,5.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,0.0,5.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,4.0,0.7
44.0,16.0,1.0,16.0,5.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,0.0,5.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,4.0,0.7
44.0,15.0,1.0,15.0,5.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,6.0,0.0,6.0,3.0,4.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
44.0,15.0,1.0,15.0,5.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,6.0,0.0,6.0,3.0,4.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
44.0,15.0,1.0,15.0,5.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,6.0,0.0,6.0,3.0,4.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
44.0,14.0,1.0,14.0,5.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,0.0,7.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
44.0,14.0,1.0,14.0,5.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,0.0,7.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
44.0,14.0,1.0,14.0,5.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,0.0,7.0,3.0,5.0,26.0,13.0,1.0,13.0,0.0,13.0,3.0,3.0,0.7
